artist_id,artist_name,account_id,num_followers,avg_likes,avg_comments,avg_views,likes_not_from_followers,male_amount,female_amount,ages_13_17,ages_18_24,ages_25_34,ages_35_44,ages_45_64,ages_65_,male_13_17,female_13_17,male_ages_18_24,female_ages_18_24,male_ages_25_34,female_ages_25_34,male_ages_35_44,female_ages_35_44,male_ages_45_64,female_ages_45_64,male_ages_65_,female_ages_65_,follower_white,follower_african_american,follower_asian,follower_hispanic,follower_lang_en,follower_lang_es,follower_lang_pt,follower_lang_de,follower_lang_ja,follower_lang_zh,follower_lang_id,follower_lang_ru,follower_lang_fr,follower_interest_name_1,follower_interest_amount_1,follower_interest_name_2,follower_interest_amount_2,follower_interest_name_3,follower_interest_amount_3,follower_interest_name_4,follower_interest_amount_4,follower_interest_name_5,follower_interest_amount_5,follower_country_code_1,follower_country_weight_1,follower_country_code_2,follower_country_weight_2,follower_country_code_3,follower_country_weight_3,follower_country_code_4,follower_country_weight_4,follower_country_code_5,follower_country_weight_5,last_updated,reachability_500,reachability_500_1000,reachability_1000_1500,reachability_1500_,notable_users_ratio,audience_credibility,credibility_class,created_at,engagement_rate,engagements
7579,Rich The Kid,2268962349,2747.0,334.0,22.0,,,0.492803,0.507197,0.037101,0.291452,0.527878,0.123542,0.018681,0.001346,0.009194,0.027907,0.10895,0.182502,0.26387,0.264008,0.096078,0.027464,0.014251,0.00443,0.00046,0.000886,0.423753,0.434619,0.108655,0.032973,0.736821,0.022885,0.017573,0.010217,0.0,0.001226,0.005313,0.008582,0.021659,Music,0.604005,"Clothes, Shoes, Handbags & Accessories",0.344961,Art & Design,0.317829,Electronics & Computers,0.276486,Camera & Photography,0.270026,NL,0.321622,US,0.188108,NG,0.098378,GB,0.062162,GH,0.052432,2025-07-07 20:00:00,0.287252,0.206402,0.107892,0.398455,0.34851,0.744757,bad,2025-08-07,12.1587,
7506,Wolf Parade,818258323,124156.0,395.0,11.0,,0.901,0.328874,0.671126,0.145214,0.551923,0.258722,0.032804,0.011123,0.000214,0.042096,0.103119,0.166191,0.385732,0.091208,0.167514,0.020609,0.012195,0.00877,0.002353,0.0,0.000214,0.717614,0.021528,0.229637,0.03122,0.188832,0.029417,0.012859,0.544125,0.0,0.002818,0.007574,0.007222,0.014444,"Friends, Family & Relationships",0.331234,Music,0.262594,"Clothes, Shoes, Handbags & Accessories",0.229219,Camera & Photography,0.217254,"Restaurants, Food & Grocery",0.179471,DE,0.469883,TH,0.112898,AT,0.03532,US,0.034374,VN,0.032482,2025-07-04 20:00:00,0.4244,0.1649,0.0793,0.3314,0.1115,0.6328,bad,2025-08-04,0.3181,
7506,Wolf Parade,3950173664,21297.0,286.0,13.0,,0.6162,0.100154,0.899846,0.017071,0.099074,0.278619,0.323512,0.278852,0.002872,0.002611,0.01446,0.006528,0.092546,0.029281,0.249338,0.030587,0.292925,0.03096,0.247891,0.000187,0.002685,0.735971,0.013952,0.062784,0.187293,0.626363,0.206417,0.024972,0.0049,0.003003,0.0,0.0,0.003161,0.008219,"Restaurants, Food & Grocery",0.6545,"Travel, Tourism & Aviation",0.407988,"Friends, Family & Relationships",0.395949,Healthy Lifestyle,0.35945,Camera & Photography,0.359067,AU,0.193186,GB,0.134991,AR,0.134807,IT,0.121547,US,0.1,2025-07-04 20:00:00,0.217,0.2273,0.1495,0.4062,0.2379,0.7603,bad,2025-08-04,1.3429,
7506,Wolf Parade,2199874948,16404.0,800.0,37.0,,0.4816,0.602097,0.397903,0.018191,0.140963,0.426256,0.313064,0.101329,0.000197,0.00747,0.010721,0.063492,0.077471,0.244338,0.181918,0.207579,0.105485,0.079022,0.022307,0.000197,0.0,0.844828,0.029868,0.051202,0.074102,0.887192,0.03398,0.010593,0.008942,0.002614,0.00055,0.0,0.003027,0.022286,Music,0.510415,Camera & Photography,0.373002,Television & Film,0.353141,"Restaurants, Food & Grocery",0.33118,Art & Design,0.326659,US,0.55067,CA,0.229763,GB,0.037736,MX,0.017498,IT,0.016433,2025-11-05 19:00:00,0.3211,0.2507,0.1345,0.2937,0.1704,0.8337,low,2025-11-06,4.8769,
15754,Paul McCartney,1289536859,133777.0,1133.0,74.0,,,0.281127,0.718873,0.023521,0.168514,0.419802,0.272502,0.114889,0.000772,0.004237,0.019284,0.032173,0.136342,0.099814,0.319988,0.097037,0.175465,0.047396,0.067493,0.000471,0.000301,0.521361,0.342713,0.069272,0.066654,0.96891,0.011814,0.005285,0.002021,0.0,0.0,0.0,0.000155,0.003109,"Friends, Family & Relationships",0.428771,Television & Film,0.390463,"Restaurants, Food & Grocery",0.38767,Music,0.378891,"Toys, Children & Baby",0.366919,US,0.802121,CA,0.051505,GB,0.027457,AU,0.009657,NG,0.007385,2025-11-04 19:00:00,0.2638,0.2014,0.1289,0.4059,0.2192,0.7681,bad,2025-11-06,0.8469,
15754,Paul McCartney,507929975,4813681.0,86654.0,1467.0,,0.862931,0.5,0.5,0.041274,0.277701,0.368975,0.182555,0.12681,0.002684,0.014143,0.027131,0.118136,0.159565,0.179368,0.189608,0.106988,0.075567,0.080366,0.046444,0.000998,0.001686,0.609432,0.035639,0.089098,0.265831,0.476893,0.221403,0.130121,0.011963,0.01606,0.002786,0.013438,0.022616,0.016388,Music,0.459573,"Friends, Family & Relationships",0.340532,Television & Film,0.331051,Camera & Photography,0.321306,"Restaurants, Food & Grocery",0.290492,US,0.263363,BR,0.13384,MX,0.06764,AR,0.053043,GB,0.049959,2025-11-04 19:00:00,0.3568,0.2283,0.1257,0.2892,0.146,0.765,bad,2025-11-05,1.8002,
15754,Paul McCartney,507929975,4813681.0,86654.0,1467.0,,0.862931,0.5,0.5,0.041274,0.277701,0.368975,0.182555,0.12681,0.002684,0.014143,0.027131,0.118136,0.159565,0.179368,0.189608,0.106988,0.075567,0.080366,0.046444,0.000998,0.001686,0.609432,0.035639,0.089098,0.265831,0.476893,0.221403,0.130121,0.011963,0.01606,0.002786,0.013438,0.022616,0.016388,Music,0.459573,"Friends, Family & Relationships",0.340532,Television & Film,0.331051,Camera & Photography,0.321306,"Restaurants, Food & Grocery",0.290492,US,0.263363,BR,0.13384,MX,0.06764,AR,0.053043,GB,0.049959,2025-11-04 19:00:00,0.3568,0.2283,0.1257,0.2892,0.146,0.765,bad,2025-11-06,1.8002,
4224,Coldplay,3675051253,559461.0,11306.0,149.0,,0.826289,0.702027,0.297973,0.030959,0.306154,0.549476,0.099477,0.013935,0.0,0.010085,0.020873,0.186359,0.119794,0.417884,0.131592,0.077394,0.022083,0.010305,0.00363,0.0,0.0,0.665757,0.166439,0.166439,0.001365,0.679005,0.0,0.001157,0.002892,0.0,0.0,0.112493,0.016484,0.012146,Camera & Photography,0.454876,"Friends, Family & Relationships",0.407569,"Travel, Tourism & Aviation",0.356623,"Clothes, Shoes, Handbags & Accessories",0.35444,Art & Design,0.248908,IN,0.487547,ID,0.12146,BD,0.064824,AE,0.045377,MY,0.030365,2025-07-06 20:00:00,0.6915,0.1371,0.058,0.1134,0.0899,0.8399,low,2025-08-06,2.0209,
4224,Coldplay,250131908,29267284.0,265426.0,5590.0,,,0.422533,0.577467,0.044296,0.331396,0.433696,0.145541,0.044582,0.000488,0.013796,0.030499,0.123502,0.207894,0.197637,0.236059,0.068982,0.07656,0.018284,0.026298,0.000332,0.000156,0.541121,0.060971,0.148618,0.24929,0.373937,0.228281,0.118854,0.013678,0.007394,0.020518,0.051571,0.01719,0.026617,"Friends, Family & Relationships",0.414763,Camera & Photography,0.343058,"Travel, Tourism & Aviation",0.330053,"Restaurants, Food & Grocery",0.317047,Music,0.309666,BR,0.122396,US,0.099905,ID,0.091619,IT,0.075758,MX,0.064394,2025-11-05 19:00:00,0.3945,0.226,0.12,0.2595,0.1318,0.7587,bad,2025-11-06,0.9069,
11579,Sevyn Streeter,182236751,2700345.0,7282.0,234.0,,0.582209,0.382488,0.617512,0.03442,0.242393,0.511793,0.17453,0.036863,0.0,0.009839,0.024581,0.082906,0.159487,0.17248,0.339313,0.095004,0.079527,0.022259,0.014604,0.0,0.0,0.250289,0.618531,0.069045,0.062135,0.857738,0.022554,0.026024,0.005031,0.002082,0.0,0.003643,0.010409,0.018563,"Friends, Family & Relationships",0.377645,"Clothes, Shoes, Handbags & Accessories",0.332511,"Toys, Children & Baby",0.281382,Music,0.278209,Beauty & Cosmetics,0.256347,US,0.70154,BR,0.023367,ZA,0.021243,IN,0.020181,NG,0.017791,2025-11-05 19:00:00,0.1817,0.1605,0.1274,0.5304,0.277,0.6347,bad,2025-11-06,0.2697,
11579,Sevyn Streeter,295269933,64142.0,479.0,30.0,,0.9097,0.530178,0.469822,0.051907,0.337402,0.387957,0.155033,0.06639,0.00131,0.016775,0.035132,0.134783,0.20262,0.215594,0.172363,0.111242,0.043791,0.050616,0.015774,0.001167,0.000143,0.622021,0.157379,0.089931,0.130669,0.720921,0.088743,0.061839,0.011511,0.002142,0.000937,0.015928,0.004417,0.016999,Music,0.38902,"Friends, Family & Relationships",0.343351,"Clothes, Shoes, Handbags & Accessories",0.329626,Television & Film,0.314009,"Toys, Children & Baby",0.299337,US,0.476108,IN,0.060817,BR,0.053519,GB,0.031798,ID,0.027628,2025-11-04 19:00:00,0.1469,0.1592,0.119,0.5749,0.2545,0.594,bad,2025-11-06,0.7468,
15795,Houndmouth,1467952698,5093642.0,17650.0,113.0,,0.947449,0.440574,0.559426,0.080336,0.42789,0.412175,0.06792,0.011678,0.0,0.023855,0.056482,0.154106,0.273785,0.203926,0.208249,0.050243,0.017677,0.008444,0.003234,0.0,0.0,0.717588,0.126633,0.140704,0.015075,0.382833,0.009156,0.002861,0.00372,0.0,0.000858,0.012876,0.002575,0.03319,"Clothes, Shoes, Handbags & Accessories",0.301149,Camera & Photography,0.285057,"Friends, Family & Relationships",0.256322,"Restaurants, Food & Grocery",0.255172,"Travel, Tourism & Aviation",0.211494,US,0.095477,SA,0.078894,MA,0.074874,EG,0.074874,IQ,0.049246,2025-11-05 19:00:00,0.5487,0.2068,0.0893,0.1552,0.0965,0.7561,bad,2025-11-06,0.3465,
15795,Houndmouth,24782463,99332.0,1094.0,19.0,,,0.437419,0.562581,0.026919,0.23661,0.428335,0.221703,0.085644,0.000788,0.006849,0.02007,0.076958,0.159651,0.185817,0.242518,0.116789,0.104914,0.050825,0.034819,0.00018,0.000608,0.867878,0.018731,0.056194,0.057198,0.960193,0.012732,0.008196,0.001903,0.0,0.000878,0.000293,0.000878,0.002781,Music,0.402778,Camera & Photography,0.337785,Television & Film,0.327635,"Friends, Family & Relationships",0.324786,"Restaurants, Food & Grocery",0.314103,US,0.872344,CA,0.028759,GB,0.017255,AU,0.008787,BR,0.007509,2025-11-05 19:00:00,0.275,0.2663,0.1619,0.2968,0.2058,0.8494,low,2025-11-06,1.1014,
14363,Gloryhammer,4854512039,56115.0,938.0,13.0,,,0.733236,0.266764,0.028643,0.316891,0.445319,0.162851,0.046113,0.000183,0.017367,0.011276,0.208765,0.108127,0.336729,0.10859,0.131803,0.031048,0.038389,0.007723,0.000183,0.0,0.841151,0.019117,0.057351,0.08238,0.565795,0.098133,0.031068,0.112323,0.00478,0.0,0.001344,0.013592,0.047946,Music,0.517431,Television & Film,0.453211,Pets,0.352294,"Restaurants, Food & Grocery",0.35209,Camera & Photography,0.341488,US,0.220004,DE,0.138011,GB,0.076371,ES,0.049234,IT,0.047684,2025-11-05 19:00:00,0.5562,0.2108,0.0854,0.1476,0.0778,0.8497,low,2025-11-06,1.6716,
4263,TWICE,2107411892,30044568.0,399407.0,1435.0,,0.894588,0.254753,0.745247,0.132084,0.510095,0.324599,0.025644,0.007578,0.0,0.021384,0.1107,0.122555,0.38754,0.096858,0.227741,0.010181,0.015462,0.003774,0.003805,0.0,0.0,0.274495,0.011935,0.644467,0.069103,0.379747,0.078251,0.061181,0.004603,0.119678,0.056387,0.076333,0.02359,0.012275,Music,0.318996,"Restaurants, Food & Grocery",0.252091,"Clothes, Shoes, Handbags & Accessories",0.249701,"Friends, Family & Relationships",0.248507,"Toys, Children & Baby",0.240143,ID,0.169435,JP,0.10598,PH,0.089701,KR,0.083389,US,0.067442,2025-11-05 19:00:00,0.69,0.1758,0.0565,0.0777,0.047,0.7815,bad,2025-11-06,1.3294,
15599,Pancho Barraza,1442036150,1028956.0,3410.0,55.0,,0.834765,0.36383,0.63617,0.028905,0.294447,0.458867,0.179036,0.038607,0.000138,0.008273,0.020633,0.107379,0.187068,0.162309,0.296558,0.069821,0.109215,0.016049,0.022558,0.0,0.000138,0.112155,0.003251,0.034134,0.85046,0.115966,0.872749,0.003361,0.00072,0.0,0.0,0.0,0.00024,0.002161,"Friends, Family & Relationships",0.367488,"Toys, Children & Baby",0.276847,Music,0.224631,Cars & Motorbikes,0.203941,"Clothes, Shoes, Handbags & Accessories",0.182266,MX,0.650307,US,0.300997,CO,0.01227,GT,0.011887,CA,0.002301,2025-11-05 19:00:00,0.4288,0.2268,0.1139,0.2305,0.0858,0.7863,bad,2025-11-06,0.3314,
4207,Morgan Wallen,189929289,9120097.0,319264.0,5136.0,,,0.319966,0.680034,0.039352,0.363132,0.427909,0.132877,0.036479,0.000251,0.011739,0.027613,0.104699,0.258433,0.137219,0.29069,0.053301,0.079576,0.013008,0.023471,0.0,0.000251,0.832208,0.004983,0.119599,0.04321,0.986769,0.004522,0.00201,0.000502,0.000335,0.000335,0.000167,0.0,0.002177,"Friends, Family & Relationships",0.355894,Wedding,0.328422,"Toys, Children & Baby",0.305445,Cars & Motorbikes,0.283467,Sports,0.264486,US,0.883295,CA,0.05652,AU,0.029128,GB,0.005401,IN,0.004051,2025-11-04 19:00:00,0.2531,0.3235,0.1751,0.2483,0.2549,0.8683,normal,2025-11-06,3.5007,
4207,Morgan Wallen,189929289,9120097.0,319264.0,5136.0,,,0.319966,0.680034,0.039352,0.363132,0.427909,0.132877,0.036479,0.000251,0.011739,0.027613,0.104699,0.258433,0.137219,0.29069,0.053301,0.079576,0.013008,0.023471,0.0,0.000251,0.832208,0.004983,0.119599,0.04321,0.986769,0.004522,0.00201,0.000502,0.000335,0.000335,0.000167,0.0,0.002177,"Friends, Family & Relationships",0.355894,Wedding,0.328422,"Toys, Children & Baby",0.305445,Cars & Motorbikes,0.283467,Sports,0.264486,US,0.883295,CA,0.05652,AU,0.029128,GB,0.005401,IN,0.004051,2025-11-04 19:00:00,0.2531,0.3235,0.1751,0.2483,0.2549,0.8683,normal,2025-11-05,3.5007,
6085,Wax Tailor,1521975465,898723.0,28880.0,462.0,,,0.664857,0.335143,0.016682,0.115282,0.293354,0.325743,0.248328,0.00061,0.00549,0.011193,0.051643,0.063639,0.173432,0.119922,0.235241,0.090501,0.19844,0.049888,0.00061,0.0,0.951502,0.019222,0.028833,0.000443,0.022006,0.001114,0.001671,0.005571,0.0,0.0,0.001114,0.001671,0.001671,Sports,0.285933,"Clothes, Shoes, Handbags & Accessories",0.215596,Camera & Photography,0.19419,Cars & Motorbikes,0.172783,"Restaurants, Food & Grocery",0.171254,TR,0.912351,DE,0.019478,AT,0.008411,FR,0.005312,NL,0.004427,2025-07-02 20:00:00,0.5648,0.2089,0.0771,0.1492,0.0591,0.805,low,2025-08-02,3.2134,
6085,Wax Tailor,30552056,31753.0,482.0,19.0,,,0.523803,0.476197,0.019077,0.152465,0.444636,0.288821,0.094576,0.000426,0.007659,0.011418,0.055316,0.097149,0.220201,0.224434,0.175948,0.112872,0.064252,0.030324,0.000426,0.0,0.818425,0.029942,0.064875,0.086757,0.536428,0.058994,0.020632,0.007576,0.002901,0.000806,0.0,0.016441,0.316086,Music,0.52978,Camera & Photography,0.510622,Art & Design,0.461495,"Travel, Tourism & Aviation",0.402693,"Restaurants, Food & Grocery",0.393778,US,0.369071,FR,0.317228,GB,0.02839,CO,0.021513,BR,0.019397,2025-11-05 19:00:00,0.402629,0.219375,0.112559,0.265437,0.181155,0.844582,low,2025-11-06,1.518,
1950,Trey Anastasio,231426134,265160.0,7320.0,291.0,,0.460707,0.675336,0.324664,0.018352,0.121024,0.362089,0.3261,0.170934,0.001501,0.008837,0.009515,0.060697,0.060327,0.235344,0.126745,0.236275,0.089825,0.133253,0.037681,0.00093,0.000571,0.873653,0.018457,0.061525,0.046364,0.979232,0.004984,0.002991,0.001329,0.005316,0.0,0.000332,0.001163,0.000831,Music,0.404544,"Restaurants, Food & Grocery",0.348407,Camera & Photography,0.343284,"Friends, Family & Relationships",0.320339,Sports,0.294498,US,0.944521,CA,0.010501,JP,0.006539,GB,0.00317,MX,0.002576,2025-07-06 20:00:00,0.4129,0.2373,0.1312,0.2186,0.119,0.8498,low,2025-08-06,2.7606,
4382,Jason Aldean,224697339,11898.0,146.0,18.0,,,0.318134,0.681866,0.02706,0.195062,0.473673,0.217845,0.0861,0.000259,0.001815,0.025245,0.035262,0.159801,0.146751,0.326922,0.085562,0.132284,0.048485,0.037615,0.000259,0.0,0.959362,0.006709,0.026835,0.007094,0.136996,0.006838,0.003663,0.000977,0.000488,0.0,0.000488,0.004884,0.001709,Camera & Photography,0.364706,"Clothes, Shoes, Handbags & Accessories",0.320856,"Friends, Family & Relationships",0.317112,"Travel, Tourism & Aviation",0.28877,"Restaurants, Food & Grocery",0.275401,IL,0.860271,US,0.03578,PS,0.015114,IN,0.006477,TH,0.005552,2025-07-07 20:00:00,0.378085,0.220239,0.119975,0.281701,0.206891,0.782089,bad,2025-08-07,1.2271,
4382,Jason Aldean,271872005,4580909.0,67813.0,993.0,,0.779372,0.25983,0.74017,0.032247,0.26761,0.374859,0.204619,0.119247,0.001417,0.00809,0.024158,0.063946,0.203664,0.100735,0.274125,0.05682,0.147799,0.029662,0.089585,0.000578,0.000839,0.855618,0.02702,0.045033,0.07233,0.966617,0.00856,0.007918,0.00107,0.0,0.000214,0.000856,0.001284,0.003638,"Friends, Family & Relationships",0.45208,"Toys, Children & Baby",0.369982,"Restaurants, Food & Grocery",0.281013,Wedding,0.275949,Sports,0.271248,US,0.873192,CA,0.049246,AU,0.012927,BR,0.007079,GB,0.006771,2025-11-05 19:00:00,0.3854,0.2505,0.1276,0.2365,0.1058,0.8247,low,2025-11-06,1.4803,
10505,Tower Of Power,1410962250,58720.0,435.0,12.0,,0.7061,0.793749,0.206251,0.017207,0.129365,0.329603,0.25642,0.26468,0.002725,0.010708,0.006499,0.098581,0.030784,0.268549,0.061054,0.2111,0.04532,0.202941,0.061738,0.00187,0.000855,0.614793,0.071626,0.101471,0.21211,0.583346,0.121612,0.119215,0.042534,0.025461,0.001947,0.003894,0.008087,0.015426,Music,0.687423,Cars & Motorbikes,0.307645,Electronics & Computers,0.301274,"Friends, Family & Relationships",0.297986,Camera & Photography,0.27538,US,0.399256,BR,0.119511,GB,0.049044,DE,0.048159,MX,0.044618,2025-11-05 19:00:00,0.4294,0.188,0.1088,0.2738,0.215,0.8556,normal,2025-11-06,0.7408,
1178,Wilco,6074972,374138.0,5301.0,260.0,,0.8244,0.19073,0.80927,0.025565,0.193413,0.432667,0.238324,0.108565,0.001465,0.006596,0.018969,0.047682,0.145731,0.085941,0.346726,0.03204,0.206285,0.018281,0.090284,0.000188,0.001277,0.789863,0.018369,0.122459,0.069309,0.809496,0.028527,0.030676,0.002735,0.002931,0.007034,0.016022,0.005275,0.042986,"Friends, Family & Relationships",0.463313,"Clothes, Shoes, Handbags & Accessories",0.462276,"Restaurants, Food & Grocery",0.44672,"Toys, Children & Baby",0.38657,"Travel, Tourism & Aviation",0.375162,CA,0.607406,US,0.141467,IN,0.030145,ID,0.020176,BR,0.019464,2025-11-02 19:00:00,0.2724,0.2137,0.1214,0.3925,0.1324,0.6732,bad,2025-11-05,1.4169,
1178,Wilco,6074972,374138.0,5301.0,260.0,,0.8244,0.19073,0.80927,0.025565,0.193413,0.432667,0.238324,0.108565,0.001465,0.006596,0.018969,0.047682,0.145731,0.085941,0.346726,0.03204,0.206285,0.018281,0.090284,0.000188,0.001277,0.789863,0.018369,0.122459,0.069309,0.809496,0.028527,0.030676,0.002735,0.002931,0.007034,0.016022,0.005275,0.042986,"Friends, Family & Relationships",0.463313,"Clothes, Shoes, Handbags & Accessories",0.462276,"Restaurants, Food & Grocery",0.44672,"Toys, Children & Baby",0.38657,"Travel, Tourism & Aviation",0.375162,CA,0.607406,US,0.141467,IN,0.030145,ID,0.020176,BR,0.019464,2025-11-02 19:00:00,0.2724,0.2137,0.1214,0.3925,0.1324,0.6732,bad,2025-11-06,1.4169,
1178,Wilco,310942633,145576.0,1410.0,213.0,,0.7488,0.354181,0.645819,0.013504,0.203264,0.478118,0.232674,0.072322,0.000118,0.003703,0.009801,0.057072,0.146192,0.160109,0.318009,0.099589,0.133084,0.033707,0.038615,0.0,0.000118,0.571204,0.021044,0.042089,0.365663,0.006679,0.007421,0.981076,0.000247,0.0,0.0,0.0,0.0,0.000371,"Friends, Family & Relationships",0.294881,"Clothes, Shoes, Handbags & Accessories",0.184983,Music,0.175085,Pets,0.168601,Camera & Photography,0.156314,BR,0.979299,AR,0.004632,US,0.00304,PT,0.002171,UY,0.001592,2025-07-10 20:00:00,0.1599,0.1742,0.1287,0.5372,0.4611,0.8096,low,2025-08-10,0.9686,
1178,Wilco,22952988,303395.0,2081.0,37.0,,0.65254,0.659769,0.340231,0.015358,0.131211,0.329967,0.308151,0.21409,0.001223,0.007446,0.007912,0.068666,0.062545,0.21034,0.119627,0.210754,0.097397,0.16153,0.052561,0.001034,0.000188,0.836335,0.019913,0.05476,0.088992,0.81916,0.070094,0.029293,0.006576,0.012106,0.002391,0.000598,0.002989,0.007323,Music,0.518966,Camera & Photography,0.3378,Television & Film,0.304963,"Restaurants, Food & Grocery",0.303453,Art & Design,0.267032,US,0.647291,CA,0.045267,GB,0.03738,ES,0.036351,IT,0.027092,2025-11-05 19:00:00,0.37,0.2285,0.1184,0.2831,0.1608,0.8198,low,2025-11-06,0.6859,
24411,The Hold Steady,639661201,27976.0,334.0,7.0,,0.4678,0.778236,0.221764,0.011093,0.098734,0.349198,0.322443,0.218108,0.000424,0.006784,0.00431,0.058511,0.040223,0.261391,0.087808,0.261391,0.061052,0.189736,0.028371,0.000424,0.0,0.909744,0.004944,0.03461,0.050702,0.963248,0.006682,0.004503,0.004503,0.0,0.0,0.000581,0.001162,0.001162,Music,0.474978,Television & Film,0.357257,"Restaurants, Food & Grocery",0.344256,Sports,0.335174,Camera & Photography,0.318611,US,0.728324,GB,0.112964,CA,0.054005,AU,0.023782,DE,0.009249,2025-11-03 19:00:00,0.4267,0.2266,0.1133,0.2334,0.129,0.8544,normal,2025-11-05,1.1939,
24411,The Hold Steady,639661201,27976.0,334.0,7.0,,0.4678,0.778236,0.221764,0.011093,0.098734,0.349198,0.322443,0.218108,0.000424,0.006784,0.00431,0.058511,0.040223,0.261391,0.087808,0.261391,0.061052,0.189736,0.028371,0.000424,0.0,0.909744,0.004944,0.03461,0.050702,0.963248,0.006682,0.004503,0.004503,0.0,0.0,0.000581,0.001162,0.001162,Music,0.474978,Television & Film,0.357257,"Restaurants, Food & Grocery",0.344256,Sports,0.335174,Camera & Photography,0.318611,US,0.728324,GB,0.112964,CA,0.054005,AU,0.023782,DE,0.009249,2025-11-03 19:00:00,0.4267,0.2266,0.1133,0.2334,0.129,0.8544,normal,2025-11-06,1.1939,
10503,Big Gigantic,505900551,20350.0,1470.0,179.0,,0.6743,0.430707,0.569293,0.044764,0.324411,0.548652,0.071006,0.011167,0.0,0.012008,0.032756,0.129084,0.195328,0.226981,0.321672,0.053129,0.017877,0.009506,0.00166,0.0,0.0,0.243824,0.640038,0.074018,0.04212,0.960299,0.012144,0.003114,0.001557,0.000311,0.0,0.00109,0.00327,0.002491,"Clothes, Shoes, Handbags & Accessories",0.439742,Music,0.252989,Luxury Goods,0.236511,Camera & Photography,0.210985,Activewear,0.193215,US,0.89601,DO,0.009472,CA,0.008061,GB,0.007658,MX,0.006046,2025-07-03 20:00:00,0.13967,0.199052,0.127169,0.534109,0.530661,0.640263,bad,2025-08-03,7.2236,
10503,Big Gigantic,24994246,209991.0,1695.0,143.0,,0.684394,0.554445,0.445555,0.026616,0.275552,0.491997,0.176629,0.029206,0.0,0.011776,0.01484,0.128462,0.14709,0.279582,0.212415,0.111966,0.064664,0.022659,0.006547,0.0,0.0,0.794588,0.038504,0.08751,0.079398,0.939252,0.023609,0.00856,0.002209,0.001243,0.00069,0.00428,0.003314,0.002623,Music,0.482161,Camera & Photography,0.388508,"Friends, Family & Relationships",0.377702,Art & Design,0.334991,"Restaurants, Food & Grocery",0.334134,US,0.855771,CA,0.024172,IN,0.013446,MX,0.010885,ID,0.008164,2025-11-05 19:00:00,0.2061,0.2441,0.1622,0.3876,0.2304,0.7863,bad,2025-11-06,0.8072,
4212,Future,20111183,26025716.0,0.0,0.0,,,0.627942,0.372058,0.045538,0.31564,0.476404,0.134975,0.027443,0.0,0.022663,0.022875,0.203619,0.112021,0.288693,0.187711,0.093093,0.041882,0.019874,0.007569,0.0,0.0,0.405566,0.398055,0.116412,0.079967,0.784537,0.04092,0.038204,0.010139,0.002173,0.002354,0.004345,0.017744,0.032772,"Friends, Family & Relationships",0.283601,"Clothes, Shoes, Handbags & Accessories",0.28191,Music,0.27388,Sports,0.229924,"Toys, Children & Baby",0.228233,US,0.542618,NG,0.035097,BR,0.033148,IN,0.027019,GB,0.020891,2025-09-28 20:00:00,0.3489,0.2207,0.12,0.3104,0.1957,0.717,bad,2025-11-05,0.0,
4212,Future,20111183,26025716.0,0.0,0.0,,,0.627942,0.372058,0.045538,0.31564,0.476404,0.134975,0.027443,0.0,0.022663,0.022875,0.203619,0.112021,0.288693,0.187711,0.093093,0.041882,0.019874,0.007569,0.0,0.0,0.405566,0.398055,0.116412,0.079967,0.784537,0.04092,0.038204,0.010139,0.002173,0.002354,0.004345,0.017744,0.032772,"Friends, Family & Relationships",0.283601,"Clothes, Shoes, Handbags & Accessories",0.28191,Music,0.27388,Sports,0.229924,"Toys, Children & Baby",0.228233,US,0.542618,NG,0.035097,BR,0.033148,IN,0.027019,GB,0.020891,2025-09-28 20:00:00,0.3489,0.2207,0.12,0.3104,0.1957,0.717,bad,2025-11-06,0.0,
4212,Future,2102155268,9024.0,294.0,21.0,,0.455782,0.482844,0.517156,0.071929,0.458573,0.397582,0.059951,0.011965,0.0,0.030503,0.041426,0.22338,0.235192,0.187111,0.210471,0.035897,0.024054,0.005952,0.006013,0.0,0.0,0.087384,0.001748,0.008738,0.90213,0.013259,0.931328,0.043515,0.00017,0.00034,0.0,0.00068,0.00034,0.00102,Music,0.277253,"Friends, Family & Relationships",0.193991,"Clothes, Shoes, Handbags & Accessories",0.157082,Cars & Motorbikes,0.150215,Sports,0.146781,AR,0.828189,BR,0.041876,UY,0.019143,US,0.015793,MX,0.014358,2025-07-04 20:00:00,0.190452,0.213762,0.138538,0.457248,0.280436,0.646682,bad,2025-08-04,3.258,
4596,Romeo Santos,53686324,22981488.0,402324.0,36028.0,,0.8053,0.307617,0.692383,0.042239,0.335893,0.439007,0.149857,0.033004,0.0,0.012268,0.029971,0.111968,0.223925,0.125792,0.313215,0.047568,0.10229,0.010022,0.022983,0.0,0.0,0.160883,0.024926,0.047585,0.766606,0.104927,0.821892,0.02082,0.002268,0.0,0.0,0.001237,0.003917,0.006803,"Friends, Family & Relationships",0.407895,"Toys, Children & Baby",0.24386,"Clothes, Shoes, Handbags & Accessories",0.226316,"Travel, Tourism & Aviation",0.226316,Camera & Photography,0.200877,US,0.146279,CO,0.130672,DO,0.093285,MX,0.089655,VE,0.078766,2025-11-05 19:00:00,0.5069,0.2056,0.0982,0.1893,0.1032,0.8264,low,2025-11-06,1.7506,
